User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
78bab0ba,322,1,172.36,1,3,3,133,At Risk
78bc03e4,316,1,25.32,1,3,1,131,At Risk
78f9cc53,297,1,185.82,1,3,3,133,At Risk
7936042d,275,1,15.06,1,3,1,131,At Risk
79398983,96,1,122.98,4,3,2,432,General
793fa422,175,1,318.56,3,3,4,334,General
794b1ea3,230,1,147.48,2,3,2,232,General
7970e3a5,309,1,198.84,1,3,3,133,At Risk
797b1952,146,1,226.12,3,3,3,333,General
799f099f,311,1,107.72,1,3,2,132,At Risk
79a5ec12,95,1,268.81,4,3,4,434,General
79a7f671,56,1,141.33,5,3,2,532,General
79aff6cb,258,1,295.59,2,3,4,234,General
79b3668d,117,1,214.73,4,3,3,433,General
79b8569c,32,1,68.53,5,3,1,531,General
79e6668b,318,1,430.76,1,3,5,135,At Risk
79f46476,321,1,153.36,1,3,2,132,At Risk
79fe00c9,325,1,376.76,1,3,5,135,At Risk
7a030df0,183,1,89.94,3,3,2,332,General
7a0ac843,40,1,278.49,5,3,4,534,General
7a0f6041,220,1,189.25,2,3,3,233,General
7a1822f3,57,1,310.59,5,3,4,534,General
7a1fcf47,150,1,96.26,3,3,2,332,General
7a4dacb1,144,1,230.99,3,3,3,333,General
7a50730b,228,1,227.48,2,3,3,233,General
7a5f0316,212,1,133.93,2,3,2,232,General
7a7d8d61,78,1,205.03,4,3,3,433,General
7a8559d8,270,1,360.82,1,3,5,135,At Risk
7a87f292,258,1,148.78,2,3,2,232,General
7a8fb819,63,1,274.68,5,3,4,534,General
7aac4193,286,1,328.65,1,3,5,135,At Risk
7ab838a2,231,1,263.05,2,3,4,234,General
7abecd58,53,1,450.91,5,3,5,535,General
7b0c5a76,124,1,322.41,4,3,4,434,General
7b1d4411,217,1,253.98,2,3,4,234,General
7b2c75fc,147,1,208.15,3,3,3,333,General
7b339542,159,1,206.28,3,3,3,333,General
7b48c570,325,1,328.18,1,3,5,135,At Risk
7b568388,248,1,211.57,2,3,3,233,General
7b6ea10a,73,1,53.15,4,3,1,431,General
7b78efe2,299,1,284.88,1,3,4,134,At Risk
7b86c8f9,85,1,180.17,4,3,3,433,General
7b93fe5f,134,1,284.81,3,3,4,334,General
7b940b3b,266,1,80.69,1,3,1,131,At Risk
7bad321f,73,1,71.34,4,3,1,431,General
7bd0348c,271,1,390.82,1,3,5,135,At Risk
7bd56994,251,1,179.24,2,3,3,233,General
7bdff67a,313,1,325.19,1,3,4,134,At Risk
7be076d6,60,1,193.26,5,3,3,533,General
7be14799,279,1,82.01,1,3,1,131,At Risk
7bf93a72,282,1,58.3,1,3,1,131,At Risk
7c00fe48,28,1,49.18,5,3,1,531,General
7c026f97,274,1,32.59,1,3,1,131,At Risk
7c055a85,1,1,169.56,5,3,3,533,General
7c07bb17,126,1,97.77,4,3,2,432,General
7c123e25,269,1,300.02,1,3,4,134,At Risk
7c18315f,72,1,161.07,4,3,2,432,General
7c19312f,61,1,151.48,5,3,2,532,General
7c55fcf1,84,1,172.15,4,3,3,433,General
7c5e50fe,290,1,248.17,1,3,4,134,At Risk
7c62af29,79,1,249.76,4,3,4,434,General
7c8bf4b9,92,1,148.0,4,3,2,432,General
7c9152e1,266,1,183.27,1,3,3,133,At Risk
7c959ad5,215,1,145.47,2,3,2,232,General
7c9639e5,37,1,224.68,5,3,3,533,General
7cb6d3eb,40,1,208.84,5,3,3,533,General
7cbe212a,192,1,186.56,3,3,3,333,General
7cbec78e,311,1,125.24,1,3,2,132,At Risk
7ccb26b8,152,1,91.36,3,3,2,332,General
7cd4d2c6,25,1,116.48,5,3,2,532,General
7cdc9e1a,113,1,374.05,4,3,5,435,General
7ce34b86,184,1,74.49,3,3,1,331,General
7ce9d2ad,250,1,169.15,2,3,3,233,General
7ced0b56,112,1,78.44,4,3,1,431,General
7cfa271c,239,1,42.79,2,3,1,231,General
7cfdff7f,182,1,69.82,3,3,1,331,General
7cfe5175,127,1,210.34,4,3,3,433,General
7d05e2f6,182,1,51.92,3,3,1,331,General
7d08e51f,10,1,200.51,5,3,3,533,General
7d0b041c,122,1,306.21,4,3,4,434,General
7d177a8a,301,1,395.76,1,3,5,135,At Risk
7d3d5bce,149,1,125.28,3,3,2,332,General
7d4bb47e,160,1,144.87,3,3,2,332,General
7d57d3b7,130,1,214.26,3,3,3,333,General
7d67e3f1,137,1,256.86,3,3,4,334,General
7d7169a4,203,1,181.78,2,3,3,233,General
7d7a97d5,213,1,352.6,2,3,5,235,General
7d7f6ad1,171,1,389.67,3,3,5,335,General
7d92827a,105,1,71.89,4,3,1,431,General
7da79df6,71,1,63.8,4,3,1,431,General
7dba6d8a,259,1,117.37,1,3,2,132,At Risk
7dd71ecb,293,1,367.11,1,3,5,135,At Risk
7de5db7c,213,1,469.34,2,3,5,235,General
7e1ddc54,188,1,239.9,3,3,4,334,General
7e34298b,38,1,211.38,5,3,3,533,General
7e60caed,88,1,317.26,4,3,4,434,General
7e725db9,307,1,268.29,1,3,4,134,At Risk
7ea8278d,257,1,96.33,2,3,2,232,General
7f143b66,159,1,63.54,3,3,1,331,General
7f3ef01a,211,1,345.47,2,3,5,235,General
7f6e9ab5,174,1,65.64,3,3,1,331,General
7f742f53,198,1,432.25,2,3,5,235,General
7f8dc9a4,155,1,26.16,3,3,1,331,General
7f9c9f2c,247,1,171.06,2,3,3,233,General
7fad2b34,100,1,230.27,4,3,3,433,General
7faf145b,211,1,263.23,2,3,4,234,General
7fb18eb2,324,1,345.49,1,3,5,135,At Risk
7fb26e2e,84,1,24.02,4,3,1,431,General
7fc67a24,173,1,113.41,3,3,2,332,General
7fc7c936,317,1,306.94,1,3,4,134,At Risk
7fd4a6ba,230,1,240.18,2,3,4,234,General
7ff3fdbe,276,1,411.31,1,3,5,135,At Risk
8.40E+37,236,1,12.09,2,3,1,231,General
8.59E+11,40,1,73.6,5,3,1,531,General
8.70E+250,277,1,214.08,1,3,3,133,At Risk
8.84E+10,79,1,184.11,4,3,3,433,General
8.92E+100,239,1,98.61,2,3,2,232,General
80238ffc,294,1,334.26,1,3,5,135,At Risk
8033eca7,149,1,22.31,3,3,1,331,General
804674ae,278,1,331.66,1,3,5,135,At Risk
8051cd77,142,1,291.11,3,3,4,334,General
805c0b7d,232,1,190.22,2,3,3,233,General
80761d7b,124,1,268.14,4,3,4,434,General
80c9de66,52,1,72.79,5,3,1,531,General
80f26166,188,1,347.88,3,3,5,335,General
812fe840,66,1,316.79,4,3,4,434,General
815bb3e2,80,1,433.59,4,3,5,435,General
81704388,17,1,360.6,5,3,5,535,General
8199bac3,42,1,259.1,5,3,4,534,General
819d4337,41,1,199.83,5,3,3,533,General
81b461c6,106,1,63.08,4,3,1,431,General
81b75cf4,1,1,303.16,5,3,4,534,General
81c869a4,13,1,421.38,5,3,5,535,General
81ce1f35,287,1,211.84,1,3,3,133,At Risk
81f9a928,73,1,366.32,4,3,5,435,General
82036553,60,1,331.21,5,3,5,535,General
82041756,30,1,412.56,5,3,5,535,General
823e9a88,294,1,390.2,1,3,5,135,At Risk
824c4471,21,1,235.86,5,3,3,533,General
824cc911,248,1,217.04,2,3,3,233,General
826d3bd2,187,1,169.41,3,3,3,333,General
82732895,244,1,371.05,2,3,5,235,General
82866e0c,134,1,410.94,3,3,5,335,General
828a1016,95,1,112.81,4,3,2,432,General
8297a01f,147,1,226.61,3,3,3,333,General
82abf471,25,1,332.35,5,3,5,535,General
82d284f0,76,1,40.83,4,3,1,431,General
82db2175,156,1,222.06,3,3,3,333,General
82dd0dcb,108,1,207.65,4,3,3,433,General
82df795e,11,1,121.78,5,3,2,532,General
82e33f7e,120,1,210.61,4,3,3,433,General
82f860f7,106,1,248.7,4,3,4,434,General
833c791a,265,1,446.11,1,3,5,135,At Risk
833e59d2,119,1,137.25,4,3,2,432,General
8350077d,211,1,368.54,2,3,5,235,General
8355f413,160,1,90.31,3,3,2,332,General
835ca3bf,157,1,33.13,3,3,1,331,General
83732a37,91,1,182.04,4,3,3,433,General
8383353b,259,1,268.06,1,3,4,134,At Risk
839f23dc,174,1,228.38,3,3,3,333,General
83bef224,246,1,81.0,2,3,1,231,General
83ca1c02,257,1,49.52,2,3,1,231,General
83cbac12,303,1,408.85,1,3,5,135,At Risk
83d70d13,71,1,9.31,4,3,1,431,General
83e71ba6,81,1,379.89,4,3,5,435,General
83e7aeff,273,1,404.26,1,3,5,135,At Risk
83ec11b2,35,1,119.08,5,3,2,532,General
83fbff44,290,1,361.89,1,3,5,135,At Risk
841dfed4,102,1,317.18,4,3,4,434,General
842b3cac,116,1,21.32,4,3,1,431,General
84531d15,74,1,184.84,4,3,3,433,General
847a300e,62,1,72.41,5,3,1,531,General
8487fbc7,211,1,145.2,2,3,2,232,General
849f6eb8,157,1,124.95,3,3,2,332,General
84ad9f2a,55,1,66.75,5,3,1,531,General
84b342df,18,1,288.86,5,3,4,534,General
84c8da13,163,1,129.11,3,3,2,332,General
84cc22ee,130,1,136.03,3,3,2,332,General
84cf2969,13,1,303.87,5,3,4,534,General
84e5815f,236,1,66.25,2,3,1,231,General
84ee1b6b,267,1,229.56,1,3,3,133,At Risk
851ee140,325,1,295.46,1,3,4,134,At Risk
85227829,256,1,173.94,2,3,3,233,General
85531bb2,312,1,163.22,1,3,3,133,At Risk
8566ac6e,323,1,322.92,1,3,4,134,At Risk
85817290,47,1,43.76,5,3,1,531,General
858696b6,15,1,318.95,5,3,4,534,General
859f5163,313,1,175.99,1,3,3,133,At Risk
85b74171,62,1,197.41,5,3,3,533,General
85bd0114,69,1,253.04,4,3,4,434,General
85bd7667,11,1,161.6,5,3,3,533,General
85c628f0,10,1,182.16,5,3,3,533,General
85d8fdfd,28,1,378.97,5,3,5,535,General
85fce914,93,1,82.05,4,3,1,431,General
860101ea,100,1,367.07,4,3,5,435,General
861f12bb,218,1,104.22,2,3,2,232,General
86289c63,312,1,287.78,1,3,4,134,At Risk
8633d8a2,221,1,83.17,2,3,1,231,General
863700b9,73,1,238.94,4,3,4,434,General
86488cc7,51,1,37.48,5,3,1,531,General
86861afb,246,1,324.23,2,3,4,234,General
86aa1cad,118,1,303.69,4,3,4,434,General
86b387f6,201,1,75.32,2,3,1,231,General
86cbee34,149,1,350.6,3,3,5,335,General
86dbac6e,38,1,424.13,5,3,5,535,General
86ee4f1e,140,1,359.32,3,3,5,335,General
87114b66,237,1,230.56,2,3,3,233,General
87347c2e,196,1,31.32,2,3,1,231,General
877a2ffb,26,1,175.79,5,3,3,533,General
878d3714,234,1,22.41,2,3,1,231,General
87bf4ca6,13,1,124.96,5,3,2,532,General
87c0607b,133,1,426.87,3,3,5,335,General
87c33171,93,1,85.48,4,3,2,432,General
87c73bfd,257,1,157.79,2,3,2,232,General
87cd766d,83,1,83.04,4,3,1,431,General
87d45064,291,1,158.79,1,3,2,132,At Risk
87f21131,185,1,112.26,3,3,2,332,General
8814e19d,196,1,90.96,2,3,2,232,General
88159234,196,1,13.13,2,3,1,231,General
882bc61d,176,1,128.13,3,3,2,332,General
8837d8da,83,1,239.16,4,3,4,434,General
883b954f,216,1,300.06,2,3,4,234,General
885b4e30,292,1,52.42,1,3,1,131,At Risk
888f0c0c,93,1,273.8,4,3,4,434,General
88984c72,22,1,378.63,5,3,5,535,General
88c35a80,59,1,174.56,5,3,3,533,General
88e7a084,49,1,33.89,5,3,1,531,General
88e9aac9,121,1,239.86,4,3,4,434,General
88f26a4e,255,1,137.71,2,3,2,232,General
890e2821,186,1,21.25,3,3,1,331,General
8911f0d1,316,1,207.68,1,3,3,133,At Risk
891b68a1,194,1,196.72,3,3,3,333,General
8921b076,99,1,301.63,4,3,4,434,General
892659a7,291,1,234.84,1,3,3,133,At Risk
89368ede,299,1,52.04,1,3,1,131,At Risk
8939cf34,238,1,59.97,2,3,1,231,General
893a6c4a,58,1,433.16,5,3,5,535,General
894270ec,298,1,346.14,1,3,5,135,At Risk
894dcab4,266,1,372.71,1,3,5,135,At Risk
8963cb6f,138,1,305.1,3,3,4,334,General
8971789f,66,1,34.35,4,3,1,431,General
898f9c6d,163,1,144.32,3,3,2,332,General
89bb6db8,182,1,154.99,3,3,2,332,General
89bceeb7,134,1,244.32,3,3,4,334,General
89c70f36,274,1,248.45,1,3,4,134,At Risk
89cb8bb3,275,1,154.83,1,3,2,132,At Risk
89ff2ff1,200,1,471.43,2,3,5,235,General
8a00dc54,150,1,229.4,3,3,3,333,General
8a161e0a,191,1,346.75,3,3,5,335,General
8a289896,50,1,244.59,5,3,4,534,General
8a35a896,28,1,293.23,5,3,4,534,General
8a3d2683,67,1,33.15,4,3,1,431,General
8a55e87c,187,1,202.44,3,3,3,333,General
8a72634d,208,1,142.06,2,3,2,232,General
8a8e4d60,39,1,280.76,5,3,4,534,General
8ab3d142,254,1,26.6,2,3,1,231,General
8abeed6e,94,1,94.02,4,3,2,432,General
8add7d6b,118,1,372.63,4,3,5,435,General
8b100551,260,1,206.46,1,3,3,133,At Risk
8b1beff4,210,1,195.19,2,3,3,233,General
8b3bf27b,78,1,172.33,4,3,3,433,General
8b449287,238,1,261.71,2,3,4,234,General
8b660196,220,1,315.94,2,3,4,234,General
8b67d82f,60,1,67.39,5,3,1,531,General
8b885340,216,1,496.82,2,3,5,235,General
8b962cd8,77,1,153.82,4,3,2,432,General
8bb4ff21,228,1,125.16,2,3,2,232,General
8c1f2f98,155,1,228.83,3,3,3,333,General
8c24815e,120,1,164.39,4,3,3,433,General
8c2d1a9b,229,1,51.82,2,3,1,231,General
8c2e8d5f,65,1,28.07,4,3,1,431,General
8c2e9d07,19,1,191.44,5,3,3,533,General
8c3265d7,108,1,134.94,4,3,2,432,General
8c8a9c64,37,1,9.85,5,3,1,531,General
8c8f2810,160,1,160.28,3,3,2,332,General
8c990553,41,1,169.77,5,3,3,533,General
8c9ad053,89,1,293.99,4,3,4,434,General
8ce64055,248,1,376.05,2,3,5,235,General
8cef3e84,29,1,80.81,5,3,1,531,General
8cf4c24b,117,1,284.9,4,3,4,434,General
8d3641c7,33,1,70.83,5,3,1,531,General
8d680e8e,260,1,168.56,1,3,3,133,At Risk
8d6c950e,71,1,311.44,4,3,4,434,General
8d7f8c49,225,1,91.49,2,3,2,232,General
8d992fcd,317,1,14.89,1,3,1,131,At Risk
8d99e314,268,1,237.48,1,3,4,134,At Risk
8daa1ef8,24,1,336.45,5,3,5,535,General
8db52810,22,1,102.72,5,3,2,532,General
8db7dbb7,103,1,358.21,4,3,5,435,General
8dba0d32,299,1,66.78,1,3,1,131,At Risk
8dc4583b,304,1,226.69,1,3,3,133,At Risk
8dcab187,131,1,184.42,3,3,3,333,General
8ddb0e80,162,1,448.08,3,3,5,335,General
8e00f191,3,1,110.06,5,3,2,532,General
8e1f81cd,176,1,108.48,3,3,2,332,General
8e2aee0a,100,1,40.51,4,3,1,431,General
8e379422,256,1,308.09,2,3,4,234,General
8e5d22f7,49,1,268.86,5,3,4,534,General
8e61c4d7,120,1,284.31,4,3,4,434,General
8e6f1de2,54,1,30.14,5,3,1,531,General
8e766f32,183,1,340.82,3,3,5,335,General
8e7b2d75,133,1,343.0,3,3,5,335,General
8e8b727c,262,1,26.82,1,3,1,131,At Risk
8e934ff3,171,1,310.4,3,3,4,334,General
8e9b857f,173,1,278.6,3,3,4,334,General
8e9eae19,85,1,389.4,4,3,5,435,General
8ebce110,292,1,274.08,1,3,4,134,At Risk
8ece3add,241,1,20.62,2,3,1,231,General
8ed54a67,34,1,13.04,5,3,1,531,General
8ee04e56,156,1,459.93,3,3,5,335,General
8eebaad5,45,1,316.89,5,3,4,534,General
8ef41c4f,310,1,75.22,1,3,1,131,At Risk
8ef78570,139,1,17.28,3,3,1,331,General
8f081976,48,1,386.91,5,3,5,535,General
8f30f97d,188,1,414.8,3,3,5,335,General
8f328c6a,277,1,231.43,1,3,3,133,At Risk
8f46fab4,225,1,152.38,2,3,2,232,General
8f4a3a26,12,1,131.78,5,3,2,532,General
8f7a0b5d,37,1,142.13,5,3,2,532,General
8f7fbe97,220,1,387.35,2,3,5,235,General
8f87ab8c,279,1,322.58,1,3,4,134,At Risk
8f9251fe,126,1,280.17,4,3,4,434,General
8f95228a,293,1,243.51,1,3,4,134,At Risk
8f9d6293,151,1,235.09,3,3,3,333,General
8fa5b154,46,1,288.6,5,3,4,534,General
8fa5d77d,111,1,285.17,4,3,4,434,General
8fe51ba5,300,1,218.88,1,3,3,133,At Risk
8febe2bc,49,1,367.19,5,3,5,535,General
9.34E+83,127,1,325.78,4,3,4,434,General
9.59E+36,124,1,73.62,4,3,1,431,General
9.89E+45,32,1,65.78,5,3,1,531,General
90062c17,64,1,354.35,4,3,5,435,General
900e8f32,269,1,127.22,1,3,2,132,At Risk
903af8b1,12,1,66.32,5,3,1,531,General
903c2a1e,70,1,128.21,4,3,2,432,General
9044045e,322,1,159.01,1,3,2,132,At Risk
9046c46f,234,1,281.8,2,3,4,234,General
9047f8f2,269,1,153.82,1,3,2,132,At Risk
90491250,78,1,265.37,4,3,4,434,General
9049f512,236,1,181.63,2,3,3,233,General
905c8be8,40,1,331.74,5,3,5,535,General
905dca0a,46,1,109.5,5,3,2,532,General
90733f8f,197,1,364.07,2,3,5,235,General
9077d76e,299,1,235.18,1,3,3,133,At Risk
9082595,275,1,470.7,1,3,5,135,At Risk
909ddd04,116,1,19.84,4,3,1,431,General
90a64934,28,1,161.3,5,3,3,533,General
90b0754f,2,1,248.14,5,3,4,534,General
90bad297,5,1,263.85,5,3,4,534,General
90c1895c,173,1,265.32,3,3,4,334,General
90c225c7,180,1,84.24,3,3,2,332,General
90d0871f,126,1,110.89,4,3,2,432,General
9114180a,212,1,232.29,2,3,3,233,General
912a636b,71,1,247.83,4,3,4,434,General
913acac1,152,1,448.53,3,3,5,335,General
91537fcc,124,1,185.48,4,3,3,433,General
9153c543,187,1,242.61,3,3,4,334,General
91619757,272,1,377.0,1,3,5,135,At Risk
9179113d,131,1,247.53,3,3,4,334,General
91879a7c,301,1,153.45,1,3,2,132,At Risk
918a4789,265,1,388.31,1,3,5,135,At Risk
91932784,123,1,99.06,4,3,2,432,General
9195a0ff,23,1,294.66,5,3,4,534,General
91a63275,191,1,272.74,3,3,4,334,General
91bacb2f,99,1,254.41,4,3,4,434,General
91bbc996,134,1,271.25,3,3,4,334,General
91da6560,289,1,300.78,1,3,4,134,At Risk
91ed529f,302,1,304.56,1,3,4,134,At Risk
9210ee78,230,1,54.76,2,3,1,231,General
9214a7aa,166,1,402.85,3,3,5,335,General
92468cf9,32,1,379.45,5,3,5,535,General
925202a4,12,1,92.93,5,3,2,532,General
925cb565,67,1,346.0,4,3,5,435,General
925dcde3,53,1,199.24,5,3,3,533,General
92770171,193,1,288.44,3,3,4,334,General
927e4946,124,1,115.26,4,3,2,432,General
928bddf9,108,1,176.35,4,3,3,433,General
92a11c79,185,1,25.32,3,3,1,331,General
92b25a6f,181,1,105.52,3,3,2,332,General
92e87211,168,1,345.22,3,3,5,335,General
93074b88,76,1,216.87,4,3,3,433,General
9318bcd2,213,1,138.97,2,3,2,232,General
931db1ae,311,1,265.73,1,3,4,134,At Risk
9328a910,63,1,362.33,5,3,5,535,General
932c893c,111,1,300.23,4,3,4,434,General
932c8bf3,296,1,63.82,1,3,1,131,At Risk
932cdbdb,106,1,188.6,4,3,3,433,General
932de343,251,1,212.6,2,3,3,233,General
933b28fe,59,1,107.36,5,3,2,532,General
937d9e65,89,1,231.42,4,3,3,433,General
937e8781,187,1,125.41,3,3,2,332,General
938ea3dc,256,1,145.72,2,3,2,232,General
939d3a3b,96,1,104.95,4,3,2,432,General
93a62d8a,278,1,197.01,1,3,3,133,At Risk
93b27ac2,77,1,347.05,4,3,5,435,General
93ce878c,105,1,293.08,4,3,4,434,General
93d032e8,212,1,102.47,2,3,2,232,General
93db7ef7,313,1,208.53,1,3,3,133,At Risk
93ff499d,183,1,240.53,3,3,4,334,General
94001b21,166,1,91.56,3,3,2,332,General
942598dd,322,1,70.01,1,3,1,131,At Risk
9488464d,83,1,84.17,4,3,2,432,General
94aa211f,283,1,219.5,1,3,3,133,At Risk
94ac8476,51,1,233.67,5,3,3,533,General
94cce708,173,1,256.42,3,3,4,334,General
94ed2dce,217,1,378.25,2,3,5,235,General
94f5f92a,170,1,351.43,3,3,5,335,General
9514a796,314,1,44.08,1,3,1,131,At Risk
952255c3,132,1,259.29,3,3,4,334,General
9536cbf4,6,1,319.48,5,3,4,534,General
95517d12,6,1,161.93,5,3,3,533,General
955f7594,152,1,87.17,3,3,2,332,General
957b2713,103,1,249.99,4,3,4,434,General
957ba512,63,1,316.58,5,3,4,534,General
957d92dd,275,1,146.19,1,3,2,132,At Risk
958d0fcb,110,1,58.58,4,3,1,431,General
95cda985,117,1,65.75,4,3,1,431,General
95f589a9,182,1,211.91,3,3,3,333,General
95f62610,35,1,127.35,5,3,2,532,General
96221d7c,206,1,19.31,2,3,1,231,General
9622a93e,39,1,97.22,5,3,2,532,General
9643cc38,142,1,232.82,3,3,3,333,General
9663a01a,192,1,429.27,3,3,5,335,General
966cb7b1,142,1,299.4,3,3,4,334,General
96795135,249,1,177.99,2,3,3,233,General
967cbc43,9,1,210.86,5,3,3,533,General
968fb1ae,74,1,324.98,4,3,4,434,General
96aad22f,221,1,244.9,2,3,4,234,General
96af0aa4,168,1,107.6,3,3,2,332,General
96bf93b2,79,1,340.71,4,3,5,435,General
96f8bb90,4,1,254.1,5,3,4,534,General
971538a1,17,1,12.61,5,3,1,531,General
9751079d,306,1,132.78,1,3,2,132,At Risk
976b6ed4,141,1,296.88,3,3,4,334,General
977da8a4,33,1,15.78,5,3,1,531,General
978ce91d,307,1,179.89,1,3,3,133,At Risk
9792cfef,85,1,37.26,4,3,1,431,General
9795e31b,208,1,414.44,2,3,5,235,General
9798d65d,309,1,38.72,1,3,1,131,At Risk
97d33649,275,1,163.51,1,3,3,133,At Risk
97d651f2,54,1,14.37,5,3,1,531,General
97e2632e,13,1,136.6,5,3,2,532,General
97f18950,83,1,351.87,4,3,5,435,General
97f73aeb,129,1,154.96,3,3,2,332,General
97f8db88,142,1,12.33,3,3,1,331,General
9807ab52,204,1,374.97,2,3,5,235,General
9826f69a,276,1,117.73,1,3,2,132,At Risk
98a9ccae,4,1,43.72,5,3,1,531,General
98cb1265,27,1,207.16,5,3,3,533,General
98e3cfed,297,1,55.7,1,3,1,131,At Risk
994a1cfa,7,1,133.88,5,3,2,532,General
99776807,56,1,150.94,5,3,2,532,General
9977a28d,303,1,59.92,1,3,1,131,At Risk
99781be9,199,1,371.24,2,3,5,235,General
997b3f50,278,1,346.45,1,3,5,135,At Risk
997c274b,325,1,288.88,1,3,4,134,At Risk
9983f3fd,310,1,146.75,1,3,2,132,At Risk
998e790d,213,1,48.36,2,3,1,231,General
99b59827,43,1,40.74,5,3,1,531,General
99caeb2a,38,1,121.58,5,3,2,532,General
99d5de94,35,1,231.84,5,3,3,533,General
99e8f646,268,1,343.56,1,3,5,135,At Risk
99f588a5,290,1,10.39,1,3,1,131,At Risk
99f7c009,106,1,350.63,4,3,5,435,General
9a0612a5,286,1,274.34,1,3,4,134,At Risk
9a0fd409,274,1,317.02,1,3,4,134,At Risk
9a1fa943,128,1,169.01,4,3,3,433,General
9a28b00f,54,1,206.61,5,3,3,533,General
9a297ab5,33,1,111.29,5,3,2,532,General
9a3a5585,188,1,303.08,3,3,4,334,General
9a3d7a70,49,1,72.55,5,3,1,531,General
9a4c4cd0,326,1,89.13,1,3,2,132,At Risk
9a4f1e61,155,1,156.37,3,3,2,332,General
9a717b4e,182,1,78.6,3,3,1,331,General
9a9a07f5,93,1,126.13,4,3,2,432,General
9a9e2f5b,99,1,457.77,4,3,5,435,General
9ab109a6,162,1,108.85,3,3,2,332,General
9ad51b37,133,1,133.86,3,3,2,332,General
9aec0029,207,1,22.59,2,3,1,231,General
9af56311,277,1,54.34,1,3,1,131,At Risk
9b269748,237,1,166.4,2,3,3,233,General
9b48b7a6,282,1,195.85,1,3,3,133,At Risk
9b57819e,76,1,85.64,4,3,2,432,General
9b6d0db5,238,1,88.34,2,3,2,232,General
9b715e89,110,1,15.45,4,3,1,431,General
9b99bfb0,46,1,61.65,5,3,1,531,General
9b9e991f,272,1,225.2,1,3,3,133,At Risk
9bc061b4,100,1,114.35,4,3,2,432,General
9bef891d,215,1,292.37,2,3,4,234,General
9c15f01a,232,1,316.26,2,3,4,234,General
9c17a640,314,1,323.48,1,3,4,134,At Risk
9c1af3a0,66,1,22.08,4,3,1,431,General
9c5742f5,92,1,223.74,4,3,3,433,General
9c5e398c,20,1,15.37,5,3,1,531,General
9c7914f5,318,1,323.25,1,3,4,134,At Risk
9c92e75f,35,1,125.1,5,3,2,532,General
9cb99a90,107,1,191.54,4,3,3,433,General
9cba4ba8,293,1,303.29,1,3,4,134,At Risk
9cc5fbec,166,1,176.35,3,3,3,333,General
9cf2ef37,10,1,58.23,5,3,1,531,General
9cf50531,81,1,122.36,4,3,2,432,General
9d02cd04,281,1,186.01,1,3,3,133,At Risk
9d75a469,201,1,17.84,2,3,1,231,General
9d8bead6,5,1,473.42,5,3,5,535,General
9daac50a,140,1,354.15,3,3,5,335,General
9db42c1b,22,1,154.28,5,3,2,532,General
9ddc1221,217,1,26.05,2,3,1,231,General
9e064b40,20,1,84.73,5,3,2,532,General
9e0d98a7,33,1,223.73,5,3,3,533,General
9e0fea41,165,1,304.2,3,3,4,334,General
9e379d53,14,1,158.01,5,3,2,532,General
9e3a9089,164,1,53.0,3,3,1,331,General
9e52ea4b,265,1,342.42,1,3,5,135,At Risk
9e55c4c9,266,1,40.04,1,3,1,131,At Risk
9e576059,118,1,222.63,4,3,3,433,General
9e6874ab,64,1,290.77,4,3,4,434,General
9e6fdcc2,13,1,120.64,5,3,2,532,General
9e8a1ef9,124,1,305.23,4,4,4,444,Loyal Customers
9e8c74ac,133,1,264.92,3,4,4,344,Loyal Customers
9e9f2f6e,223,1,246.62,2,4,4,244,Loyal Customers
9ea9ff00,161,1,100.74,3,4,2,342,Loyal Customers
9ec32d45,39,1,342.9,5,4,5,545,Loyal Customers
9ec98fc0,227,1,19.02,2,4,1,241,Loyal Customers
9ecfeca6,311,1,393.55,1,4,5,145,At Risk
9ed4fdbc,180,1,27.22,3,4,1,341,Loyal Customers
9f0194af,177,1,170.58,3,4,3,343,Loyal Customers
9f0cd093,238,1,264.85,2,4,4,244,Loyal Customers
9f470f3a,228,1,417.89,2,4,5,245,Loyal Customers
9f5fd63c,98,1,94.39,4,4,2,442,Loyal Customers
9f79dd77,143,1,110.58,3,4,2,342,Loyal Customers
9f887c1b,278,1,165.95,1,4,3,143,At Risk
9f8bb54c,285,1,339.17,1,4,5,145,At Risk
9fd0f47d,45,1,327.0,5,4,5,545,Loyal Customers
9fe458f7,1,1,229.77,5,4,3,543,Loyal Customers
9fe834ec,106,1,340.11,4,4,5,445,Loyal Customers
a002abc7,36,1,182.47,5,4,3,543,Loyal Customers
a03903f5,291,1,272.14,1,4,4,144,At Risk
a03eaa0c,200,1,385.3,2,4,5,245,Loyal Customers
a04400d0,293,1,357.63,1,4,5,145,At Risk
a0944d1e,1,1,326.6,5,4,4,544,Loyal Customers
a0968a8d,89,1,137.56,4,4,2,442,Loyal Customers
a0b8e39d,158,1,66.28,3,4,1,341,Loyal Customers
a0c0b305,159,1,370.13,3,4,5,345,Loyal Customers
a0e96a4e,82,1,139.25,4,4,2,442,Loyal Customers
a105f661,16,1,69.41,5,4,1,541,Loyal Customers
a1099e85,202,1,124.48,2,4,2,242,Loyal Customers
a1268df3,152,1,221.91,3,4,3,343,Loyal Customers
a1279ac2,215,1,231.42,2,4,3,243,Loyal Customers
a12946ef,152,1,143.77,3,4,2,342,Loyal Customers
